IBNK	59.75	58.88
ICCC	9.97	5.0
ICGE	245.0	12.1
ICLN	60.0	49.99
ICLR	89.55	16.38
ICOC	16.5	6.26
ICOG	6.5	3.22
ICUI	55.95	12.75
ICXT	15.5	4.77
IDIX	28.3	16.4
IDRA	15.6	1.13
IDTI	104.0	11.19
IFGL	50.44	23.09
IFLG	5.85	1.93
IFNA	53.4	28.15
IFNY	23.1	0.8
IFON	34.62	5.96
IFSB	25.49	7.38
IFSIA	43.81	13.21
IGLD	50.0	1.16
IGOI	16.0	8.88
IIN	19.62	9.75
IKNX	15.75	8.09
ILMN	95.75	33.55
IMKTA	42.72	13.48
IMMU	41.12	7.88
IMOS	15.55	0.75
INAP	198.0	52.5
INCB	40.5	23.49
INDM	26.49	24.7
INDY	26.68	25.53
INET	9.44	7.42
INFA	189.0	104.75
INFI	26.0	6.24
INFO	66.4	25.52
INFY	681.0	47.51
ININ	54.5	21.67
INMD	16.47	6.02
INOD	39.25	7.25
INSP	277.0	12.59
INTC	169.75	60.5
INTG	63.25	18.05
INTU	110.75	23.34
INVC	0.5	0.24
INVE	130.5	6.67
INXI	16.82	7.15
IPAR	33.36	5.63
IPGP	28.0	16.66
IPHS	41.51	13.77
IRDM	12.0	11.0
IRET	17.87	9.33
IRETP	29.2	25.75
IRIX	18.5	4.4
IRSN	18.75	1.12
IRWD	12.5	11.97
ISCA	71.12	39.13
ISIG	11.48	2.89
ISIS	39.0	5.85
ISLN	28.5	10.1
ISPH	31.75	5.95
ISRL	178.0	0.69
ISSC	39.2	23.99
ISSI	73.25	7.66
ISYS	56.0	25.5
ITMN	55.88	22.75
ITRI	112.92	60.99
IUSA	17.75	10.14
IVAN	7.55	1.63
JADE	13.15	3.7
JAVA	149.31	33.0
JBHT	50.05	24.03
JBSS	55.82	15.59
JCDA	37.37	3.3
JCS	24.0	11.0
JCTCF	19.15	4.88
JDAS	59.13	27.0
JDSU	355.0	3.43
JKHY	70.75	25.56
JMBA	12.87	11.8
JNPR	384.38	9.31
JOBS	55.55	18.8
JOEZ	7.8	1.0
JOSB	55.82	5.5
JOUT	31.5	13.0
JRCC	73.0	5.6
JSDA	32.6	0.28
KBALB	42.57	22.23
KELYA	37.23	25.44
KENT	12.18	7.0
KEQU	20.73	9.8
KERX	19.86	14.79
KFED	20.08	9.35
KFRC	53.75	15.75
KITD	11.95	0.22
KNDI	7.25	6.51
KNOL	19.78	4.7
KNOT	32.18	8.42
KNXA	42.44	11.55
KOPN	99.75	26.5
KOSS	40.0	9.25
KPPC	10.0	7.55
KRNY	17.07	11.9
KRSL	56.0	4.0
KSWS	68.25	23.25
KVHI	34.73	7.75
LABC	16.59	12.69
LAMR	71.54	33.0
LANC	57.55	37.33
LARK	31.35	14.75
LAVA	30.9	8.63
LAYN	59.19	10.94
LBAI	22.75	17.29
LBBB	12.0	6.8
LBTYA	52.32	40.3
LBTYK	42.74	12.64
LCAPB	129.91	17.02
LCAV	58.25	23.0
LCRY	46.0	15.06
LCUT	30.1	7.75
LDIS	17.25	1.81
LEAP	99.04	68.15
LENS	59.88	12.32
LFUS	57.0	33.65
LHCG	36.83	29.06
LIFE	99.5	81.6
LINC	24.71	17.17
LINE	40.21	21.93
LINTA	25.89	11.15
LION	19.6	18.45
LIOX	37.37	7.05
LIVE	7.4	0.9
LKQX	41.79	21.61
LMAT	7.74	3.18
LNBB	32.1	28.5
LNCE	28.26	13.42
LOAN	7.6	2.35
LONG	25.99	6.86
LOOP	26.37	16.84
LOPE	21.63	14.91
LPNT	51.75	21.56
LPTH	69.5	1.05
LSBI	33.5	19.25
LSBK	14.5	7.0
LSTZA	51.5	17.43
LTRX	12.38	0.7
LUFK	95.23	26.62
LULU	60.7	27.92
LUNA	10.45	7.29
LVLT	132.25	5.03
LWSN	16.08	7.68
LXRX	49.25	2.06
LYTS	27.65	14.72
MACC	14.0	3.15
MACE	14.8	1.15
MAGS	40.35	6.84
MAKO	13.83	10.44
MALL	26.2	2.52
MANH	75.25	4.5
MANT	62.06	29.05
MAPP	20.0	15.5
MASI	42.0	32.7
MAT	45.02	14.03
MATH	6.57	0.85
MAYS	24.69	16.95
MBFI	53.7	35.45
MBHI	31.19	0.65
MBHIP	27.64	4.09
MBRG	74.75	31.7
MBRK	10.15	5.15
MBVA	11.4	9.14
MCBF	17.21	9.99
MCCC	23.2	4.63
MCGC	21.49	16.46
MCHP	77.38	22.27
MCHX	26.4	10.51
MCRL	131.5	23.5
MDNU	7.1	0.03
MEAS	48.62	5.87
MEMS	11.0	7.9
MEND	26.0	12.33
MENT	42.5	12.49
MERR	6.5	0.25
MERX	74.62	18.63
MESA	37.5	6.0
METR	67.36	20.25
MFI	19.67	2.95
MFNC	19.38	8.2
MFRI	31.59	7.5
MFSF	29.21	14.25
MGAM	49.05	11.89
MGEE	38.75	20.93
MGIC	89.38	17.0
MGLN	49.44	31.61
MICC	127.4	53.37
MIDD	146.62	7.38
MIND	33.13	1.24
MITSY	540.69	246.58
MKSI	62.25	9.4
MKTAY	101.0	88.62
MKTX	24.41	8.2
MLAB	29.0	7.0
MLNK	330.0	1.34
MMLP	42.98	32.7
MMSI	32.0	6.75
MMUS	11.8	2.5
MNDO	14.12	1.19
MNKD	24.31	4.0
MNNY	25.0	10.33
MNOV	16.12	2.23
MNRK	25.15	16.0
MNRO	40.58	17.5
MNRTA	9.51	6.0
MNTA	34.6	10.16
MNTG	17.82	9.25
MOCO	20.4	7.75
MOLX	63.75	36.27
MORN	85.5	43.96
MOSY	22.77	11.45
MPEL	23.55	21.38
MPET	4.37	3.94
MPWR	29.07	15.52
MRNA	23.5	9.65
MRTI	19.49	12.19
MRVC	194.88	1.34
MSBF	11.5	11.45
MSCC	73.24	39.12
MSDXP	34.0	27.76
MSFT	180.38	23.92
MSHL	13.1	2.05
MSII	7.1	3.09
MSPD	11.36	0.6
MSPX	13.6	10.5
MSTR	333.0	81.94
MTEX	44.5	2.91
MTLK	55.25	10.88
MTNK	20.08	11.75
MTOX	31.63	8.0
MTSL	17.75	0.89
MTSN	63.25	6.2
MU	145.31	35.63
MXGL	31.0	15.6
MXWL	51.5	21.75
MYL	44.5	26.37
MYLNP	1300.0	941.94
MYRX	7.49	5.0
NABI	17.9	5.82
NAFC	51.87	29.38
NANO	63.88	8.5
NARA	34.12	14.25
NASB	47.88	40.13
NATI	59.5	33.9
NAVG	66.74	35.0
NAVI	329.87	3.3
NBN	24.5	16.14
NBTB	36.47	16.0
NBTF	33.5	23.76
NBXH	11.0	4.4
NCBC	30.45	24.0
NCIT	34.23	16.5
NCST	16.88	4.33
NCTY	52.44	39.57
NDAQ	50.47	7.9
NEBS	27.6	12.96
NECB	12.89	11.35
NENG	48.5	1.59
NEOL	41.06	16.0
NEON	26.38	7.5
NETC	25.0	2.61
NEWL	16.5	6.44
NEWP	194.0	11.0
NEWT	7.95	2.04
NEXC	345.0	9.4
NEXM	20.62	3.6
NEXS	10.75	4.0
NFLX	79.54	12.1
NGA	17.45	3.12
NGEN	101.94	1.91
NGLS	35.28	32.67
NGPC	18.34	14.86
NGSX	10.99	3.7
NHRX	0.34	0.08
NHTB	35.67	15.5
NHWK	28.0	24.75
NICH	15.67	4.14
NILE	106.16	38.26
NINE	14.22	1.45
NITE	163.25	18.0
NKSH	56.95	49.39
NLCI	18.25	6.0
NLTX	7.0	4.95
NMTI	25.98	14.15
NNBR	26.75	21.0
NOIZ	51.5	8.1
NOOF	12.38	6.19
NOVA	18.25	3.82
NPBCO	29.0	26.44
NRCI	35.58	5.31
NRGY	50.0	28.81
NRIM	30.41	9.5
NSFC	210.0	18.87
NSIT	65.13	19.41
NSTC	16.99	12.65
NTEC	60.13	25.45
NTES	97.75	45.5
NTIC	20.85	4.73
NTII	11.13	3.2
NTSC	11.0	3.7
NTWK	80.0	6.19
NUAN	23.0	20.9
NUCL	55.76	34.84
NUHC	34.0	2.87
NURO	41.19	1.41
NUVA	58.88	46.4
NVEC	69.69	0.95
NVMI	19.75	1.25
NVTL	29.14	1.04
NWBI	34.34	16.4
NWK	42.0	4.26
NWLI	275.0	37.5
NWS	67.0	19.65
NWSB	34.34	28.15
NYER	31.25	4.81
NYMT	11.34	4.0
NYMX	13.63	2.3
NYNY	21.0	2.0
OBAF	10.69	10.5
OCLR	84.63	1.14
OCNF	30.48	1.46
OFIX	61.66	14.25
OICO	17.62	4.94
OIIM	28.62	12.4
OLBK	30.5	11.36
OLCB	15.0	9.4
ONAV	24.74	16.0
ONFC	27.9	13.48
ONTY	26.25	1.84
ONVI	78.0	1.66
OPEN	33.76	27.95
OPHC	14.99	11.0
OPLK	40.81	1.15
OPMR	53.55	6.75
OPOF	39.0	29.9
OPTC	29.48	15.0
OPWV	302.5	67.75
OPXA	14.5	5.01
ORBC	17.41	12.4
ORBK	115.94	21.09
ORCD	10.5	7.15
ORCH	61.0	1.6
ORCL	125.19	16.75
ORCT	92.75	20.75
OREX	19.15	7.22
ORGN	8.75	1.55
ORIT	20.12	11.75
ORLY	59.1	29.51
ORNG	11.5	6.7
ORXE	152.5	10.2
OSIS	32.58	21.29
OTEX	60.62	26.5
OTIV	17.26	8.1
OTIX	25.0	21.12
OUTD	43.5	19.0
OVBC	52.0	31.63
OVLY	36.5	17.0
OVTI	67.66	26.82
OXGN	41.87	4.61
OXPS	34.95	17.33
OYOG	110.47	25.25
OZRK	49.72	29.0
PABK	36.5	8.0
PACR	36.19	31.92
PACT	14.08	5.98
PAET	48.0	12.63
PALM	165.0	12.07
PANC	17.63	3.5
PARS	15.38	2.12
PATK	29.62	9.2
PAYX	70.5	16.25
PBCI	34.45	22.64
PBIO	16.97	2.6
PCAP	15.71	12.92
PCAR	98.63	47.25
PCBC	64.71	26.87
PCBI	25.5	5.6
PCBK	20.84	19.83
PCBS	21.25	7.0
PCGR	11.85	1.74
PCTI	98.0	8.25
PDCO	79.5	35.75
PDII	142.0	13.56
PDNT	12.66	11.46
PEBK	36.38	14.5
PEBO	54.0	26.25
PEET	42.2	29.39
PEIX	44.5	2.22
PERY	42.74	25.88
PETM	48.0	32.47
PETS	20.28	14.31
PFACP	25.8	19.1
PFBX	62.0	17.65
PFSW	52.69	1.97
PGC	69.0	37.5
PGEB	22.0	11.59
PGLA	10.71	0.68
PGTI	15.72	2.4
PHII	42.78	31.75
PKBK	28.92	19.75
PKOH	32.0	2.94
PKOL	32.57	26.5
PLCC	19.88	6.61
PLCE	71.81	34.63
PLCM	133.0	6.0
PLNR	32.88	14.1
PLUG	156.5	0.77
PLUS	74.62	11.0
PLXT	51.25	26.75
PMACA	25.99	13.26
PMBC	27.87	14.23
PMFG	58.62	38.99
PMNA	25.06	13.17
PMRY	46.0	9.64
PMTC	76.5	13.25
PMTI	58.1	31.89
PNFP	37.41	24.85
PNNT	15.2	3.61
PNQI	26.4	21.61
PNTR	25.0	4.49
PONE	28.75	12.8
POOL	50.2	17.09
POPE	155.0	111.0
POWL	57.98	17.25
POWR	19.8	6.46
PPCO	25.02	2.09
PQBW	24.97	21.05
PRAA	65.66	28.87
PRFT	27.13	2.71
PRFZ	60.39	47.1
PRGO	54.25	8.5
PRGS	70.5	33.5
PRIM	8.64	4.9
PRPX	18.64	8.34
PRSC	34.5	15.95
PRVT	39.0	2.74
PRXL	68.0	20.07
PSBC	30.0	8.53
PSID	10.62	0.57
PSMT	49.25	15.81
PSOF	9.45	2.8
PSTA	19.25	7.4
PSTI	7.75	0.04
PSUN	48.25	21.55
PTEC	30.25	12.62
PTEK	15.95	7.65
PTIE	26.38	9.0
PTNR	26.12	18.0
PTRP	30.0	20.68
PTSI	31.5	12.17
PURE	8.72	1.37
PVSA	44.5	7.7
PVSW	38.0	4.01
PVTB	57.5	16.28
PVTBP	26.5	24.4
PWAV	222.0	1.31
PWER	179.63	18.44
PWOD	65.0	30.58
PZZ	6.1	5.88
QCCO	19.39	12.1
QCLN	33.65	23.07
QCOM	740.12	38.19
QCRH	38.75	11.1
QDEL	21.22	2.62
QDHC	10.84	2.6
QELP	17.6	16.3
QLTI	92.62	12.55
QLTY	20.5	9.41
QQEW	25.04	21.56
QQQQ	232.88	29.87
QQXT	25.0	11.82
QRCP	17.84	14.0
QSFT	196.25	14.66
QSII	96.22	10.6
QSND	8.47	2.97
QUIK	44.75	1.06
RADA	10.12	1.53
RADS	119.25	4.31
RAIL	78.34	19.84
RAMR	17.34	1.04
RBNF	15.54	13.55
RBPAA	29.89	10.25
RCKB	18.2	14.9
RCMT	30.13	4.5
RCNI	30.74	14.08
RCON	10.85	6.95
RCRC	46.2	32.84
RDCM	20.5	3.31
RDEA	33.0	3.53
RDNT	10.57	7.62
RECN	55.63	23.36
REED	10.9	5.03
REGN	57.38	12.7
REVU	11.1	5.55
REXI	73.5	11.75
RFMI	29.5	6.23
RGEN	30.25	2.5
RGNC	35.08	25.07
RHIE	16.0	15.49
RIGL	31.0	26.13
RINO	5600.0	8.1
RLOG	7.35	5.45
RLRN	79.37	17.3
RMBS	471.0	43.25
RMCF	25.7	3.81
RMIX	15.98	7.5
RMKR	29.25	1.28
RMTI	9.39	3.84
RNOW	23.38	11.2
RNWK	263.75	2.24
RODM	9.99	2.72
ROFO	10.75	5.89
ROHI	31.25	1.22
ROIAK	28.0	6.75
RONC	6.31	4.45
ROST	56.15	11.47
ROVI	137.0	18.24
ROYL	21.0	6.35
RPRX	45.75	1.36
RPTP	23.0	1.47
RRD	59.33	46.93
RSCR	39.75	11.55
RSOL	9.25	3.0
RSTI	93.9	37.86
RTEC	59.44	40.62
RTLX	31.0	16.78
RUBO	16.12	7.12
RUE	32.82	28.73
RUSHB	28.29	4.0
RVBD	52.81	28.31
RXII	23.95	4.98
RYAAY	99.44	49.19
SAAS	5.14	3.1
SAFT	57.79	35.7
SAIA	36.17	25.4
SAPX	8.0	6.76
SAVB	38.21	20.4
SBCF	57.73	19.5
SBIB	24.36	6.59
SBIBN	27.78	24.27
SBLK	15.5	2.72
SBNY	38.2	30.29
SBUX	64.26	19.1
SCBT	51.63	35.34
SCHL	97.0	73.75
SCHN	118.55	22.49
SCLD	10.5	1.47
SCLN	27.13	10.25
SCMFO	12.1	7.0
SCMM	130.5	3.0
SCSC	76.5	20.75
SCSS	42.78	21.79
SCVL	35.26	5.0
SDIX	10.5	4.61
SDXC	22.0	10.33
SEAC	76.0	16.55
SEIC	147.5	22.62
SENEA	34.4	19.93
SERV	11.48	5.25
SFLY	37.0	6.24
SFNC	53.25	27.5
SFSF	19.5	13.8
SFST	27.0	8.06
SGMA	33.86	10.4
SGMO	51.38	4.28
SGMS	52.5	2.69
SGRP	28.37	8.0
SHBI	44.6	35.73
SHEN	56.0	34.75
SHIP	10.05	9.44
SHLM	40.42	21.29
SHLO	23.38	17.5
SHMR	19.49	6.74
SHOR	19.96	5.41
SIGA	11.25	1.48
SIGI	59.28	25.51
SIGM	73.0	7.25
SIMC	14.15	6.77
SIMG	132.0	5.1
SIMO	29.0	15.46
SIVB	90.63	39.75
SKYW	60.75	32.14
SLAB	105.75	37.95
SLGN	71.97	55.67
SLRY	16.32	3.72
SLTC	154.44	1.47
SLTM	11.01	3.45
SMBL	14.1	9.98
SMCG	8.1	7.21
SMCI	13.83	10.09
SMRT	38.88	23.25
SMSC	39.95	24.5
SMSI	32.0	16.99
SMTB	75.0	57.0
SMTL	53.25	9.6
SMTX	30.13	0.58
SNBC	42.5	12.59
SNCR	48.03	22.29
SNDA	65.0	27.45
SNDK	169.63	28.8
SNEN	7.26	6.2
SNHY	56.2	7.5
SNMX	22.8	16.27
SNPS	75.62	51.5
SNTA	11.25	9.07
SNTS	15.88	3.23
SNWL	133.38	6.45
SOLF	40.19	14.5
SOLR	14.45	5.58
SORL	12.89	6.15
SPAN	30.95	3.59
SPAR	37.54	6.1
SPCHB	68.0	3.75
SPDE	24.75	1.5
SPEX	29.0	10.0
SPIL	12.55	4.37
SPIR	26.78	7.15
SPLS	48.75	21.13
SPMD	45.39	40.0
SPNC	21.0	3.25
SPNS	22.0	3.99
SPOR	20.12	5.62
SPPI	27.0	4.6
SPRO	9.27	3.86
SPWRB	91.0	21.55
SRCL	91.23	45.59
SRIB	12.05	10.29
SRLS	23.5	6.25
SRSL	47.0	6.62
SSFN	32.0	9.23
SSRX	22.75	11.99
SSYS	58.1	22.92
STAN	50.86	12.9
STAR	34.98	34.97
STBA	58.0	25.59
STBC	28.65	20.05
STBK	17.55	12.5
STEL	44.5	33.38
STEN	10.25	5.05
STFC	40.0	13.5
STKL	15.5	0.75
STKR	74.37	1.89
STLY	53.69	39.25
STMP	98.5	18.6
STON	28.68	21.0
STRA	239.99	170.28
STRC	41.91	15.0
STRM	70.0	5.38
STRS	40.73	24.95
STST	38.39	21.99
STXS	16.88	7.0
SUFB	15.0	12.15
SUNH	24.13	6.99
SUPR	19.62	10.24
SUPX	54.62	23.2
SUSQ	41.75	19.75
SUSS	28.49	8.64
SUTR	9.42	3.0
SVA	12.5	3.04
SVBI	44.0	19.1
SVVS	53.47	15.61
SWKS	156.5	4.25
SWSI	40.13	8.93
SWWC	26.74	16.28
SYBR	8.1	5.0
SYBT	59.5	22.12
SYBTP	12.25	11.75
SYKE	54.25	26.0
SYMC	81.62	17.84
SYMM	26.62	16.5
SYMS	22.08	11.8
SYNL	47.45	16.2
SYNT	59.62	15.91
SYNX	9.95	3.21
SYPR	22.22	0.77
TACT	39.55	22.79
TAIT	12.0	2.5
TAMB	17.82	15.16
TASR	154.06	4.39
TAST	16.25	7.48
TAXI	31.36	4.25
TAYD	9.25	2.49
TBAC	29.25	12.9
TBSI	71.15	8.74
TBUS	16.87	2.1
TCAP	15.79	12.99
TCBI	24.92	22.99
TCBK	38.5	17.36
TCHC	33.75	5.25
TDSC	26.5	10.63
TEAR	13.86	12.17
TECD	55.88	29.0
TECH	159.81	19.25
TECUA	66.14	38.88
TELK	29.67	8.75
TELOZ	42.87	9.99
TEVA	84.25	22.75
TFCO	12.0	7.35
TFONY	55.69	0.94
TGA	9.88	4.89
TGAL	14.25	3.75
TGE	15.45	0.94
TGEN	28.0	4.77
THFF	64.53	28.74
THLD	16.98	14.46
THQI	65.1	38.63
THRD	35.47	31.5
THRX	37.12	28.28
TIER	23.25	15.5
TIGR	27.0	0.75
TINY	35.75	4.7
TIVO	78.75	9.95
TIXC	5.4	2.74
TKLC	65.38	12.75
TLEO	34.2	13.31
TLVT	41.65	25.75
TMNG	41.87	1.17
TMNGD	41.87	5.13
TMRK	9.15	3.75
TNCC	35.0	20.59
TOBC	75.6	43.75
TOFC	19.94	11.99
TONE	35.6	23.51
TOPS	24.14	4.92
TORM	15.75	1.12
TOWN	35.5	17.5
TPGI	17.64	12.79
TRAC	32.5	0.69
TRAK	50.37	27.57
TRBN	22.5	5.4
TRBR	15.14	5.5
TRCI	23.0	2.25
TREE	13.07	10.16
TRIS	6.27	0.44
TRMA	43.42	33.1
TRMK	57.0	16.5
TRMS	80.0	4.47
TROW	87.23	19.68
TRUE	24.9	15.2
TSBK	39.06	24.24
TSFG	32.98	12.75
TSON	26.48	8.72
TSRA	46.43	40.98
TSRI	50.25	5.01
TSTC	24.94	0.07
TSTY	22.09	19.33
TTEC	43.69	30.83
TTEK	37.56	22.06
TTES	84.8	3.31
TTMI	25.5	14.62
TTWO	41.99	23.3
TUNE	61.5	6.13
TWER	11.0	1.43
TWGP	37.47	34.31
TWIN	83.97	33.25
TWPG	24.35	18.7
TWTC	93.0	20.92
TXCC	134.5	52.0
TXIC	12.07	7.46
TXRH	38.25	26.86
TYPE	17.69	10.33
TZOO	110.62	18.76
UAUA	51.6	49.16
UBCP	29.75	17.0
UBET	24.25	2.76
UBFO	48.5	26.49
UBNK	17.1	11.7
UBOH	20.0	15.91
UBSH	50.15	12.53
UCBH	56.81	0.96
UCTT	19.99	7.92
UEIC	48.25	24.87
UFPI	80.28	12.88
UG	18.0	4.32
UHAL	106.95	28.87
ULBI	24.96	9.5
ULGX	28.36	15.5
ULTA	35.63	11.5
ULTI	41.68	13.43
UMBF	70.89	27.75
UNFI	50.44	30.4
UNFY	75.0	2.22
UNIB	8.5	6.0
UNTY	27.37	6.0
UPFC	32.46	4.73
URRE	14.99	5.18
USAK	33.0	11.94
USEG	27.0	2.12
USMO	39.75	10.78
USPH	32.05	18.65
USTR	73.12	25.37
UTMD	34.96	29.06
UVSP	74.75	33.9
VALU	74.2	43.42
VARI	78.27	60.87
VCBI	41.7	5.24
VCGH	15.0	2.59
VCIT	80.6	76.3
VCLK	36.7	8.25
VCSH	76.26	76.02
VDSI	44.25	10.44
VETS	8.04	3.65
VGIT	60.62	59.91
VGSH	60.25	60.19
VIAP	13.43	4.15
VICL	73.5	7.35
VICR	56.63	41.81
VIDE	36.9	4.5
VIRC	36.13	14.88
VISN	25.6	7.99
VIST	29.0	19.4
VITA	8.13	3.44
VITC	12.82	10.0
VIVO	37.0	12.69
VLCCF	47.5	24.12
VLCM	51.0	33.7
VLTR	26.34	11.28
VMBS	50.39	50.24
VMED	31.0	9.13
VOCL	14.75	1.42
VOLC	23.1	12.29
VOXW	13.26	0.05
VPF	23.0	1.38
VPRT	59.92	15.71
VRGY	30.25	11.19
VRSK	31.18	30.68
VRTB	13.5	3.06
VRTX	150.25	45.25
VRUS	36.44	11.36
VSAT	105.0	11.0
VSCP	7.75	1.04
VVTV	62.0	11.3
VVUS	81.25	15.75
VYFC	19.75	0.0
WACLY	80.99	48.0
WAVX	50.75	4.05
WBMD	63.49	57.28
WBNK	45.1	9.51
WBPRK	31.57	24.99
WBPRM	27.25	24.5
WBPRO	30.0	26.25
WBSN	69.73	18.5
WBSTP	29.96	10.75
WCAA	11.16	5.95
WCRX	29.24	25.93
WDFC	62.5	28.25
WERN	37.21	18.33
WEYS	98.0	24.1
WFSL	31.07	23.97
WGNB	42.25	6.85
WGNR	14.25	1.48
WIN	16.17	8.76
WINN	32.4	30.42
WLFC	25.75	15.62
WLFCP	12.9	9.58
WMCO	18.14	14.49
WMGI	36.99	15.04
WOLF	25.88	12.11
WRLS	32.0	2.15
WSB	16.45	1.62
WSBF	19.0	16.45
WSCC	12.0	3.99
WSCI	17.64	3.31
WSII	15.06	5.0
WSTL	85.0	1.17
WTBA	20.98	10.63
WTFC	63.39	31.75
WTNY	59.0	36.49
WUHN	260.0	6.0
WVFC	40.75	12.25
WVVI	9.77	3.52
WWAY	6.0	5.61
WWWW	14.21	6.45
WYNN	176.14	138.22
WZEN	14.05	5.38
XATA	11.5	4.88
XBKS	15.0	7.25
XETA	67.88	6.3
XIDE	24.5	20.75
XING	70.0	1.51
XLNX	127.13	31.38
XNPT	66.34	23.66
XPRT	25.75	22.75
XRAY	63.0	33.37
XRTX	33.63	22.27
XSEL	13.0	4.8
XXIA	39.0	22.38
ZANE	11.75	6.25
ZGEN	25.0	7.28
ZILG	14.3	7.61
ZINC	26.14	16.38
ZION	133.88	22.66
ZIOP	16.0	5.0
ZIXI	96.5	5.09
ZN	17.68	10.58
ZUMZ	63.26	46.5
